,Year,YearlyChange,Migrants(net),MedianAge,FertilityRate,UrbanPopulation,Yearly%Change,UrbanPop%,Country,Continent,LossFunctCheck,Population
1131,2035,256.8606760098919,0.0,0.0,0.0,47436.014839241514,0.5191877613981197,95.88154456576038,Sint Maarten,Latin America and the Caribbean,0.19696260394369605,49473.561417971854
1132,2040,179.24402308326535,0.0,0.0,0.0,49648.12489694962,0.34551083028498303,95.70173978559365,Sint Maarten,Latin America and the Caribbean,0.19696260394369605,51877.975267930655
1133,2050,24.010717230008595,0.0,0.0,0.0,54072.34501236596,0.04235680259411886,95.38788956405747,Sint Maarten,Latin America and the Caribbean,0.19696260394369605,56686.802967848256
1134,2022,2217.817248187959,5101.336830973625,41.72283128367599,1.3316271937717374,2836510.957242489,0.04107724956706383,52.53637042707594,Slovakia,Europe,0.0776997225438936,5399137.652989864
1135,2025,-571.6372629844118,3427.9579554822412,42.16982687551524,1.2173701566364343,2906131.258862325,-0.010422693794665823,52.987651784790515,Slovakia,Europe,0.13920917473953934,5484544.343775762
1136,2030,-3044.5787304205587,4610.944352844148,43.78359439406427,1.1276957955482274,2887703.577906018,-0.0552841605837559,52.43558549631939,Slovakia,Europe,0.13920917473953934,5507144.719703214
1137,2035,-5517.520197856589,5793.930750206055,45.39736191261329,1.0380214344600134,2869275.8969497113,-0.09977892475036981,51.88803185913347,Slovakia,Europe,0.13920917473953934,5529745.095630668
1138,2040,-7990.461665292736,6976.917147567961,47.01112943116243,0.9483470733718065,2850848.2159934053,-0.14391146419515613,51.34493576807982,Slovakia,Europe,0.13920917473953934,5552345.47155812
1139,2050,-12936.344600164914,9342.889942291833,50.23866446826048,0.7689983511953855,2813992.8540807916,-0.23110741892680892,50.271900253554286,Slovakia,Europe,0.13920917473953934,5597546.223413026
1140,2022,-453.90265388414264,857.2778910808265,45.36422017509176,1.5631026749620105,1123535.7649444342,-0.0218313882552357,54.03877966619241,Slovenia,Europe,0.15454482738473727,2079128.6773771048
1141,2025,1569.2646331409342,2683.823577906016,45.972547403132694,1.5906347897774111,1166623.7683429513,0.07482132718105017,55.62372134371447,Slovenia,Europe,1.6202817827758047,2097349.3685078314
1142,2030,1107.791426215961,2742.9723825226683,47.58425391591095,1.6234872217642202,1193314.9286892004,0.05238518570599075,56.42941682501189,Slovenia,Europe,1.6202817827758047,2114703.634789777
1143,2035,646.318219290988,2802.1211871393243,49.195960428689204,1.656339653751031,1220006.0890354495,0.0303142901966266,57.22199610161565,Slovenia,Europe,1.6202817827758047,2132057.9010717226
1144,2040,184.845012366015,2861.2699917559767,50.80766694146746,1.6891920857378402,1246697.2493816987,0.008599793709812021,58.00177687263295,Slovenia,Europe,1.6202817827758047,2149412.1673536683
1145,2050,-738.1014014839602,2979.5676009892813,54.03107996702386,1.7548969497114602,1300079.570074197,-0.03379398407385728,59.52416320779657,Slovenia,Europe,1.6202817827758047,2184120.6999175595
1146,2022,17606.81856314279,-1785.0630197217688,20.54848422840041,3.9076370081197638,167050.65440627933,2.472893722087169,23.46241673760418,Solomon Islands,Oceania,0.03884975031100344,711992.5294760466
1147,2025,18491.722176422132,-1758.7279472382525,20.354328112118736,3.9879060181368544,173900.71805441007,2.5132119554781838,23.634865347363046,Solomon Islands,Oceania,0.3755986751287225,735780.4476504549
1148,2030,20055.720527617494,-1791.4340478153335,20.760140148392423,3.742522671063483,194215.5680131903,2.5106225312312738,24.312364160557028,Solomon Islands,Oceania,0.3755986751287225,798834.5630667806
1149,2035,21619.718878812855,-1824.1401483924164,21.16595218466614,3.497139323990112,214530.4179719705,2.5084119815638948,24.89073395760778,Solomon Islands,Oceania,0.3755986751287225,861888.6784831025
1150,2040,23183.717230008217,-1856.8462489694975,21.571764220939826,3.2517559769167406,234845.2679307498,2.506502821895507,25.390247859619112,Solomon Islands,Oceania,0.3755986751287225,924942.7938994244
1151,2050,26311.713932399056,-1922.2584501236615,22.38338829348723,2.760989282769998,275474.96784831025,2.503371702539969,26.20947616872671,Solomon Islands,Oceania,0.3755986751287225,1051051.024732072
1152,2022,447856.34016495943,-57416.029734522104,16.078832599264842,6.351577886146515,7612585.706951141,2.739123329946288,46.55915131947257,Somalia,Africa,0.2732872663432548,16350353.241441727
1153,2025,500439.19950535893,-19978.840890354477,15.937840065952173,6.214171475680118,7968717.771640599,2.942773243593981,46.85909790303045,Somalia,Africa,0.15543723460219822,17005700.340478063
1154,2030,558647.8816982694,-10759.11294311611,15.750082440230827,5.9943446001648795,8889679.050700784,3.0136793388457095,47.956222446640105,Somalia,Africa,0.15543723460219822,18537071.097691536
1155,2035,616856.5638911761,-1539.3849958777428,15.56232481450948,5.774517724649627,9810640.329760969,3.0737641135821616,48.885909532448586,Somalia,Africa,0.15543723460219822,20068441.85490513
1156,2040,675065.2460840866,7680.342951360624,15.37456718878812,5.554690849134374,10731601.608821154,3.1253291785750976,49.683771806428425,Somalia,Africa,0.15543723460219822,21599812.6121186
1157,2050,791482.6104699075,26119.798845836893,14.999051937345413,5.115037098103869,12573524.166941524,3.2092483463340526,50.982246617384796,Somalia,Africa,0.15543723460219822,24662554.126545668
1158,2022,732549.7541068792,175037.4195818007,28.39984668692523,2.0859045776126663,41379105.28232193,1.1952430858260397,67.51499022296728,South Africa,Africa,0.06751504262193121,61288767.347322464
1159,2025,753293.6438582027,183656.63891178928,28.586727122835953,2.040733718054412,42603398.49711442,1.1993161726872001,67.82872156909478,South Africa,Africa,0.5561471830497282,62810263.132728815
1160,2030,748070.3227535039,198482.13973619137,29.808903544929933,1.7871475680131965,45919073.39323974,1.1254667963262566,69.08493874203447,South Africa,Africa,0.5561471830497282,66467560.41096473
1161,2035,742847.0016488046,213307.64056059346,31.031079967023913,1.533561417971967,49234748.28936505,1.0593205121943614,70.2101222188255,South Africa,Africa,0.5561471830497282,70124857.6892004
1162,2040,737623.6805441054,228133.14138499554,32.253256389117894,1.2799752679307517,52550423.18549037,0.9997318198006784,71.22375757211702,South Africa,Africa,0.5561471830497282,73782154.96743608
1163,2050,727177.0383347073,257784.14303380065,34.697609233305855,0.7728029678483068,59181772.977741,0.8966784027765903,72.9767510105864,South Africa,Africa,0.5561471830497282,81096749.52390766
1164,2022,8052.839834451675,33401.0596050024,45.16644463593184,1.2000059190249885,43342195.576545715,0.015585733885931109,83.8859259807964,South Korea,Asia,0.12736292395078555,51668018.287677765
1165,2025,6796.052761744708,13882.417147568078,45.744682605111166,1.0543116240725539,44174108.80379236,0.0127718176384775,83.01637461676506,South Korea,Asia,0.5106675230529912,53211320.06512779
1166,2030,-63059.04781533778,12370.43446001655,48.45325638911777,0.9745300906842616,45677818.24031329,-0.11563582084646355,83.76263501729343,South Korea,Asia,0.5106675230529912,54532451.40972793
1167,2035,-132914.14839242026,10858.451772465021,51.16183017312437,0.8947485572959621,47181527.676834345,-0.23796888550022477,84.47359211379913,South Korea,Asia,0.5106675230529912,55853582.75432807
1168,2040,-202769.24896949902,9346.469084913493,53.870403957130975,0.8149670239076698,48685237.1133554,-0.3546484703336713,85.15169315777653,South Korea,Asia,0.5106675230529912,57174714.09892827
1169,2050,-342479.450123664,6322.503709810437,59.28755152514418,0.6554039571310852,51692655.986397386,-0.5725455690225277,86.41803508307102,South Korea,Asia,0.5106675230529912,59816976.788128555
1170,2022,146560.8899408579,-146384.81588220596,18.88939552806005,4.608657758084519,2876143.8206806183,1.2154361345754139,23.8519916827857,South Sudan,Africa,0.22896228666005533,12058296.258573532
1171,2025,175925.6339653749,-129465.8821104709,18.869579554822764,4.5153668590272105,2974014.26051113,1.396439963661349,23.60674946718613,South Sudan,Africa,0.5508537423363419,12598152.340478182
1172,2030,186458.95671887882,-145530.1380873872,19.07444352844189,4.163573784006587,3322736.6389117837,1.3564372378644673,24.171988237775146,South Sudan,Africa,0.5508537423363419,13746228.097691715
1173,2035,196992.27947238274,-161594.39406430442,19.279307502061016,3.8117807089859923,3671459.017312467,1.322601454834063,24.65008806775027,South Sudan,Africa,0.5508537423363419,14894303.854905248
1174,2040,207525.60222588666,-177658.6500412207,19.484171475680142,3.459987633965369,4020181.3957131207,1.293608599494291,25.059757298575573,South Sudan,Africa,0.5508537423363419,16042379.612118721
1175,2050,228592.24773289356,-209787.16199505422,19.893899422918395,2.756401483924151,4717626.152514428,1.246513399331077,25.725212777186215,South Sudan,Africa,0.5508537423363419,18338531.126545787
1176,2022,9941.127014517784,63157.72757482529,45.42020596382099,1.1970295970957068,38076448.143463135,0.020789368047151865,79.62731923923063,Spain,Europe,0.18790611173470487,47818322.288443565
1177,2025,45444.216817807406,71806.30502885394,45.80502885408089,1.3281698268755155,39542291.74525964,0.09265421494114713,80.62103948934562,Spain,Europe,0.5251061004044699,49047112.26215994
1178,2030,11015.52225886099,54777.28606760036,47.53606760098944,1.3272835943940646,41009358.074608445,0.021822863262317936,81.24368438525141,Spain,Europe,0.5251061004044699,50476979.699917555
1179,2035,-23413.172300083563,37748.26710634772,49.26710634789788,1.3263973619126137,42476424.40395713,-0.04510613452977334,81.8320255346944,Spain,Europe,0.5251061004044699,51906847.137675166
1180,2040,-57841.866859028116,20719.24814509414,50.99814509480632,1.3255111294311628,43943490.73330581,-0.10844662503016345,82.3888218145826,Spain,Europe,0.5251061004044699,53336714.57543278
1181,2050,-126699.25597691722,-13338.78977741208,54.46022258862331,1.323738664468261,46877623.3920033,-0.22545775972467577,83.41741133115751,Spain,Europe,0.5251061004044699,56196449.450948
1182,2022,68220.31145882607,-106705.40326915681,34.7535086311691,2.242181270989022,3905406.2853770256,0.3155354198027517,18.0634474602258,Sri Lanka,Asia,0.05579091473627001,21620492.40033722
1183,2025,77339.08821104653,-116613.15086562233,35.0899422918385,2.1189859851607586,4032571.4303380027,0.3483818057411008,18.165129033425366,Sri Lanka,Asia,0.07697438699996455,22199519.876339614
1184,2030,59667.26380873844,-126347.58202802995,36.627864798021506,2.067481450948062,4147880.9225061834,0.2608229220552616,18.131590984517292,Sri Lanka,Asia,0.07697438699996455,22876541.424567163
1185,2035,41995.43940643035,-136082.0131904371,38.165787304204514,2.0159769167353687,4263190.414674364,0.1782976081153273,18.09998096508166,Sri Lanka,Asia,0.07697438699996455,23553562.97279471
1186,2040,24323.615004122257,-145816.44435284426,39.70370981038752,1.964472382522672,4378499.906842537,0.10038393825381837,18.070137363148568,Sri Lanka,Asia,0.07697438699996455,24230584.52102226
1187,2050,-11020.033800494857,-165285.30667765858,42.77955482275354,1.8614633140972785,4609118.8911788985,-0.043072871590153154,18.01518849557275,Sri Lanka,Asia,0.07697438699996455,25584627.617477298
1188,2022,274.1096772640012,51.95746495760977,34.5999855775608,1.8327041487491442,59092.70006456785,0.25227235312664503,54.384998905156756,St. Vincent & Grenadines,Latin America and the Caribbean,0.0557257908631704,108656.24943308532
1189,2025,284.6125309150857,81.0280296784913,35.19126133553175,1.6681121187139354,60711.862324814545,0.25711558356672704,54.84637609200954,St. Vincent & Grenadines,Latin America and the Caribbean,0.45976580781474036,110694.39159109646
1190,2030,296.6636438582027,359.03709810387227,37.32666941467437,1.4801483924155008,63052.406018136884,0.26677668187812364,56.70027996416959,St. Vincent & Grenadines,Latin America and the Caribbean,0.45976580781474036,111202.98887056885
1191,2035,308.7147568013188,637.0461665292678,39.46207749381699,1.2921846661170662,65392.94971145922,0.27634981065140385,58.53730303643629,St. Vincent & Grenadines,Latin America and the Caribbean,0.45976580781474036,111711.58615004121
1192,2040,320.7658697444349,915.0552349546633,41.59748557295961,1.1042209398186316,67733.49340478156,0.2858361659566441,60.35767482711834,St. Vincent & Grenadines,Latin America and the Caribbean,0.45976580781474036,112220.1834295136
1193,2050,344.8680956306671,1471.0733718054398,45.868301731244856,0.7282934872217623,72414.58079142624,0.30455323300210774,63.949362019674325,St. Vincent & Grenadines,Latin America and the Caribbean,0.45976580781474036,113237.37798845836
1194,2022,120309.9302195739,-14908.763986539096,21.021396260557594,3.3459677562459547,4299710.036761761,2.2233334353541516,79.4588532269378,State of Palestine,Asia,0.2793891634882857,5411240.990958691
1195,2025,117983.10387469106,-19317.955482275458,21.0507831821929,3.2784748557295984,4433145.280296773,2.128893344761342,79.99190709211764,State of Palestine,Asia,0.24108002203609083,5541992.235779077
1196,2030,123031.34336356167,-21749.35284418799,21.928977741137658,2.7735696619950545,4868072.870981038,2.0409770039709265,80.75685846952777,State of Palestine,Asia,0.24108002203609083,6028061.223825246
1197,2035,128079.58285243204,-24180.750206100638,22.80717230008247,2.2686644682605106,5303000.4616653025,1.9661808819697608,81.40765212216762,State of Palestine,Asia,0.24108002203609083,6514130.211871415
1198,2040,133127.82234130264,-26612.147568013286,23.685366859027226,1.7637592745259667,5737928.052349538,1.9017719144745193,81.96806817178991,State of Palestine,Asia,0.24108002203609083,7000199.199917585
1199,2050,143224.30131904385,-31474.942291838466,25.44175597691674,0.7539488870568789,6607783.233718038,1.7965158542218886,82.88389073159057,State of Palestine,Asia,0.24108002203609083,7972337.176009923
1200,2022,1021249.0650209785,-98594.18565422297,19.734463040632363,4.206784513563434,16047364.11969757,2.2348253924082147,35.116856449884665,Sudan,Africa,0.11398646508502917,45697040.51556778
1201,2025,1050818.1920857392,-107362.74361088313,19.61690024732067,4.201294311624068,16407671.0700742,2.2326632065339864,34.86121936122497,Sudan,Africa,0.16364962273071007,47065683.216818094
1202,2030,1117704.6071722992,-123723.01360263862,19.975309150865627,3.907889530090685,17921613.592745304,2.192948510978345,35.162399430354704,Sudan,Africa,0.16364962273071007,50968119.022259
1203,2035,1184591.0222588629,-140083.28359439503,20.333718054410554,3.6144847485573024,19435556.11541629,2.158882894438766,35.42073918597356,Sudan,Africa,0.16364962273071007,54870554.82770014
1204,2040,1251477.4373454228,-156443.55358615052,20.69212695795548,3.3210799670239055,20949498.63808739,2.129341086549596,35.64477222003785,Sudan,Africa,0.16364962273071007,58772990.63314128
1205,2050,1385250.2675185502,-189164.09356966242,21.408944765045334,2.734270403957126,23977383.68342948,2.080646961059348,36.01404862707487,Sudan,Africa,0.16364962273071007,66577862.24402332
1206,2022,6649.328825283796,679.3821456432343,29.93962010281939,2.4205713456485682,391014.8174801916,1.106946929799353,65.0941866598512,Suriname,Latin America and the Caribbean,0.22807313802771156,600690.8412934542
1207,2025,5060.867271228359,-1008.1071723000823,29.729596042868877,2.288178070898603,402143.31492168177,0.8187928513541235,65.06238038481555,Suriname,Latin America and the Caribbean,0.19201904864290142,618088.8441879619
1208,2030,4769.089035449302,-946.9653751030492,30.745053586149993,2.1425886232481517,420508.15210222546,0.7360736316380889,64.90232418614222,Suriname,Latin America and the Caribbean,0.19201904864290142,647909.234954657
1209,2035,4477.310799670246,-885.823577906016,31.760511129431166,1.9969991755976935,438872.9892827701,0.6606337733730855,64.7563530686223,Suriname,Latin America and the Caribbean,0.19201904864290142,677729.6257213503
1210,2040,4185.5325638911745,-824.6817807089865,32.77596867271228,1.8514097279472423,457237.8264633138,0.5915528890333779,64.62268614349458,Suriname,Latin America and the Caribbean,0.19201904864290142,707550.0164880455
1211,2050,3601.9760923330614,-702.3981863149202,34.80688375927451,1.560230832646333,493967.5008244021,0.4695019937181818,64.38652576364734,Suriname,Latin America and the Caribbean,0.19201904864290142,767190.7980214339
1212,2022,78017.54004642367,47325.0274900496,41.66650663414157,1.941076300849545,8811731.693543673,0.7701031134949236,86.9796972378514,Sweden,Europe,0.11576825815856617,10130791.406927347
1213,2025,75814.05770816142,47296.042044517584,41.7046166529266,1.8731244847485575,9087961.40230833,0.7364755585177617,88.2825910112496,Sweden,Europe,0.15517031568033576,10294171.589447662
1214,2030,82231.1352019785,50788.055647155736,42.17081615828522,1.8806059356966203,9390557.885408074,0.7789852215146817,88.9578600191214,Sweden,Europe,0.15517031568033576,10556186.80956307
1215,2035,88648.21269579558,54280.06924979389,42.63701566364384,1.888087386644683,9693154.368507832,0.8194357292699784,89.60041920012011,Sweden,Europe,0.15517031568033576,10818202.029678494
1216,2040,95065.29018961266,57772.08285243204,43.10321516900245,1.8955688375927453,9995750.85160759,0.8579731610531456,90.21258903378919,Sweden,Europe,0.15517031568033576,11080217.249793902
1217,2050,107899.44517724635,64756.11005770811,44.03561417971969,1.9105317394888708,10600943.817807093,0.9298271465715015,91.35399468351487,Sweden,Europe,0.15517031568033576,11604247.690024734
1218,2022,87615.8884036541,68900.02581602335,43.96498283175333,1.5649864416254786,6422915.866331756,1.0032700009208082,73.54737735970026,Switzerland,Europe,0.17136386093909237,8733031.818278193
1219,2025,83130.01236603502,64525.28359439387,44.146413849958776,1.5206265457543278,6630307.6463314,0.9271028857400816,73.94414095828861,Switzerland,Europe,0.17149985242502008,8966643.68590273
1220,2030,88550.95754328137,69684.99299258017,45.21731244847484,1.52318219291014,6886437.414262146,0.9509361325197935,73.95247147222871,Switzerland,Europe,0.17149985242502008,9311977.378400669
1221,2035,93971.90272052819,74844.7023907667,46.28821104699091,1.525737840065952,7142567.182192907,0.9730648834922966,73.96020620808578,Switzerland,Europe,0.17149985242502008,9657311.070898607
1222,2040,99392.84789777454,80004.411788953,47.359109645506976,1.528293487221764,7398696.950123653,0.9936656779164096,73.96740687221323,Switzerland,Europe,0.17149985242502008,10002644.763396546
1223,2050,110234.7382522677,90323.8305853256,49.500906842539166,1.533404781533388,7910956.48598516,1.0308755297004943,73.98041295534846,Switzerland,Europe,0.17149985242502008,10693312.148392424
1224,2022,-201853.8122537136,-574462.4443602562,26.226930303939298,2.2622861314548572,11000227.805037498,-1.078882705941715,58.79480505107878,Syria,Asia,0.18137917222820396,18709523.3932333
1225,2025,-240141.28029678762,-614591.0692497939,26.28169826875512,2.3275185490519164,11256232.067600995,-1.2630373824724688,59.20282372774376,Syria,Asia,0.27669346684779494,19012998.635614187
1226,2030,-346451.8709810376,-716793.0622423738,27.772835943940663,1.8831863149216588,11863930.501236618,-1.7618369397505516,60.3325101074602,Syria,Asia,0.27669346684779494,19664241.517724663
1227,2035,-452762.46166529506,-818995.0552349538,29.263973619126205,1.4388540807914012,12471628.93487224,-2.228656982793722,61.389768953643305,Syria,Asia,0.27669346684779494,20315484.39983514
1228,2040,-559073.0523495451,-921197.0482275337,30.755111294311632,0.9945218466611436,13079327.368507862,-2.666477437472857,62.38134923312733,Syria,Asia,0.27669346684779494,20966727.281945586
1229,2050,-771694.2337180525,-1125601.0342126936,33.7373866446826,0.1058573784006569,14294724.235779077,-3.465296380784741,64.19052261139419,Syria,Asia,0.27669346684779494,22269213.04616654
1230,2022,10333.497818171978,44295.19929036498,43.43622506169231,1.2528028562219333,19485285.319241524,0.043465732370575466,81.96084343880777,Taiwan,Asia,0.1318183849457859,23773895.560005188
1231,2025,11380.627370156348,45683.652102225926,44.149629018961264,0.901434460016489,19794229.615828514,0.04634212890195215,80.60247564005442,Taiwan,Asia,0.10459750762402108,24557843.240725487
1232,2030,-17587.78730420582,54257.62778235786,46.5362737015663,0.7730750206100581,20684628.28565544,-0.07008390134035164,82.42420851240686,Taiwan,Asia,0.10459750762402108,25095331.40684256
1233,2035,-46556.201978566125,62831.60346248979,48.92291838417145,0.6447155812036272,21575026.955482304,-0.18162731511471653,84.16954246516859,Taiwan,Asia,0.10459750762402108,25632819.57295963
1234,2040,-75524.6166529283,71405.57914262172,51.309563066776605,0.5163561417971962,22465425.62530917,-0.2885889512875591,85.84318476226593,Taiwan,Asia,0.10459750762402108,26170307.739076674
1235,2050,-133461.4460016489,88553.53050288558,56.082852431986794,0.2596372629843344,24246222.9649629,-0.48985154881238074,88.99236617060669,Taiwan,Asia,0.10459750762402108,27245284.07131082
1236,2022,222614.2083401978,-24515.23979638517,23.625040965558583,2.999222372834083,2555131.2533133626,2.2921653370145396,26.309117167477034,Tajikistan,Asia,0.08460842029032388,9711961.2073946
1237,2025,233605.26628194563,-20714.68837592739,23.39472382522672,3.094501236603463,2663281.9323990196,2.3346143665727106,26.61642162684765,Tajikistan,Asia,0.24632986687449657,10006160.74443531
1238,2030,254275.85243198648,-19011.969909315696,24.254781533388325,2.811545754328108,2834284.4987633973,2.3702972282325288,26.42050602598316,Tajikistan,Asia,0.24632986687449657,10727593.54410559
1239,2035,274946.43858202733,-17309.251442704,25.114839241549873,2.528590272052753,3005287.06512779,2.401483150848895,26.249280723872168,Tajikistan,Asia,0.24632986687449657,11449026.343775809
1240,2040,295617.0247320682,-15606.532976092305,25.97489694971148,2.2456347897774123,3176289.6314921677,2.4289718345693005,26.098354992651583,Tajikistan,Asia,0.24632986687449657,12170459.143446028
1241,2050,336958.19703215174,-12201.096042868914,27.695012366034632,1.6797238252267022,3518294.764220938,2.4752086900057257,25.844493029413876,Tajikistan,Asia,0.24632986687449657,13613324.742786527
1242,2022,1780170.6028337479,-64514.50900028646,17.855278078720858,4.8572397370467115,22598159.17721939,2.884652063350443,36.61886472831258,Tanzania,Africa,0.10898149402154332,61711796.21455383
1243,2025,1849953.7741137594,-73972.79554822668,17.833635614179723,4.833528441879636,23560825.545754433,2.8990123817569122,36.921530655152736,Tanzania,Africa,0.133596237953968,63813241.56306696
1244,2030,2030193.1422093958,-87303.93528441805,17.944517724649632,4.625552349546581,26525422.192910194,2.9159564803521136,38.09833415815697,Tanzania,Africa,0.133596237953968,69623574.83347082
1245,2035,2210432.5103050172,-100635.07502060942,18.05539983511954,4.4175762572135255,29490018.840065956,2.930290324161897,39.09384994273045,Tanzania,Africa,0.133596237953968,75433908.10387468
1246,2040,2390671.8784006536,-113966.2147568008,18.16628194558945,4.209600164880456,32454615.487221718,2.942573944887036,39.94697339557737,Tanzania,Africa,0.133596237953968,81244241.37427855
1247,2050,2751150.6145919114,-140628.49422918353,18.388046166529268,3.7936479802143452,38383808.78153348,2.9625298472351815,41.3329530425321,Tanzania,Africa,0.133596237953968,92864907.91508675
1248,2022,28093.520655155182,9934.917508542538,42.113638396869646,1.3461996521946276,37773655.3477211,0.039699079889177785,53.378121587629266,Thailand,Asia,0.15829206615724356,70766175.77429962
1249,2025,61820.92910140008,18262.65787304216,42.469332234130206,1.3316570486397339,39333249.938169956,0.08498036319844576,54.06832142620171,Thailand,Asia,0.45906268155013313,72747310.9958781
1250,2030,-48266.123248144984,14177.841302555753,45.01529266281955,1.2213107996702348,42828284.21228361,-0.06444859653236476,57.18758051439315,Thailand,Asia,0.45906268155013313,74890883.34748566
1251,2035,-158353.1755976975,10093.024732069345,47.56125309150866,1.1109645507007428,46323318.486397505,-0.2055614908428067,60.133245657427004,Thailand,Asia,0.45906268155013313,77034455.69909322
1252,2040,-268440.22794724256,6008.2081615829375,50.107213520197774,1.0006183017312438,49818352.76051116,-0.33903373771237366,62.919415887208665,Thailand,Asia,0.45906268155013313,79178028.05070078
1253,2050,-488614.3326463327,-2161.424979389878,55.19913437757623,0.7799258037922527,56808421.30873871,-0.5854110361538883,68.06242584105041,Thailand,Asia,0.45906268155013313,83465172.75391603
1254,2022,26624.566376376897,-6003.776756467298,19.584404367630384,4.294509771256344,449721.1898063421,1.958101290311733,33.07470362490686,Timor-Leste,Asia,0.13511659142674703,1359713.4381203651
1255,2025,25910.228359439527,-6769.24979389942,19.668590272052768,4.039513602638081,464736.1459192075,1.8549060603319483,33.270331760962435,Timor-Leste,Asia,0.3860660301995558,1396848.5474031344
1256,2030,27528.449299258064,-7134.742374278663,19.73784006595219,3.752003297609221,511211.39901071787,1.8437391117612192,34.23877750933229,Timor-Leste,Asia,0.3860660301995558,1493077.2539159134
1257,2035,29146.670239076717,-7500.234954657877,19.807089859851615,3.464492992580375,557686.6521022245,1.8339244276926276,35.08994907134159,Timor-Leste,Asia,0.3860660301995558,1589305.9604286924
1258,2040,30764.89117889537,-7865.727535037091,19.87633965375104,3.176982687551515,604161.9051937349,1.8252304020967165,35.843932316742666,Timor-Leste,Asia,0.3860660301995558,1685534.6669414714
1259,2050,34001.33305853268,-8596.712695795548,20.014839241549883,2.601962077493809,697112.411376752,1.810515253031824,37.120093253481166,Timor-Leste,Asia,0.3860660301995558,1877992.0799670294
1260,2022,203767.1991101727,-2522.3049375433475,19.664492113084634,4.001353065071271,3722899.93419075,2.3589266528617823,43.09843742785935,Togo,Africa,0.3356215895075774,8638132.04463005
1261,2025,214823.8549051946,-136.56801319040824,19.572959604286893,4.099159109645498,3883167.6924979687,2.4101732893325862,43.56642354541208,Togo,Africa,0.2835334322714741,8913212.002473176
1262,2030,232278.63149216864,760.9835119538475,19.949505358615,3.783887056883742,4312296.622423768,2.397864509820672,44.51680707907966,Togo,Africa,0.2835334322714741,9686895.591508627
1263,2035,249733.4080791436,1658.5350370981614,20.326051112943105,3.4686150041220003,4741425.552349567,2.387376490047795,45.32660640022951,Togo,Africa,0.2835334322714741,10460579.180544078
1264,2040,267188.18466611765,2556.086562242417,20.70259686727124,3.1533429513602584,5170554.482275367,2.3783330526113184,46.024866858877004,Togo,Africa,0.2835334322714741,11234262.76957953
1265,2050,302097.73784006666,4351.189612530929,21.45568837592745,2.5227988458367463,6028812.3421269655,2.363530622286553,47.16778976405278,Togo,Africa,0.2835334322714741,12781629.947650433
1266,2022,27.05358466861071,0.0,0.0,0.0,0.0,2.1978784506855003,0.0,Tokelau,Oceania,0.09122295607817103,1230.8953964298125
1267,2025,28.450123660346435,0.0,0.0,0.0,0.0,2.3603860062145823,0.0,Tokelau,Oceania,0.12095780017908368,1205.3165704863968
1268,2030,37.15457543281127,0.0,0.0,0.0,0.0,3.2093076580175657,0.0,Tokelau,Oceania,0.12095780017908368,1157.7131079967003
1269,2035,45.85902720527656,0.0,0.0,0.0,0.0,4.131035829738414,0.0,Tokelau,Oceania,0.12095780017908368,1110.1096455070074
1270,2040,54.5634789777414,0.0,0.0,0.0,0.0,5.135356372495804,0.0,Tokelau,Oceania,0.12095780017908368,1062.5061830173108
1271,2050,71.97238252267152,0.0,0.0,0.0,0.0,7.4405497496876984,0.0,Tokelau,Oceania,0.12095780017908368,967.2992580379214
1272,2022,914.2345744622871,-736.4395675184205,22.784948213949065,3.602873254471433,24972.704718662426,0.9024937435210267,24.65199894747643,Tonga,Oceania,0.10851660613233523,101300.93211454898
1273,2025,946.8705688375994,-750.8746908491303,22.73264633140974,3.4540313272877086,26198.469909315696,0.8965864246663849,24.807184044762437,Tonga,Oceania,0.20228675775512137,105608.39901071723
1274,2030,1068.2110469909385,-530.3635614179657,23.20791426215996,3.2691591096455,26884.886644682556,0.9974586758418595,25.10418096527234,Tonga,Oceania,0.20228675775512137,107093.26339653757
1275,2035,1189.5515251442775,-309.8524319868011,23.683182192910152,3.0842868920032913,27571.303380049416,1.0955719622728295,25.39305470003629,Tonga,Oceania,0.20228675775512137,108578.1277823578
1276,2040,1310.8920032976166,-89.3413025556365,24.158450123660373,2.8994146743610827,28257.720115416276,1.191037947882201,25.674134019760242,Tonga,Oceania,0.20228675775512137,110062.99216817814
1277,2050,1553.5729596042947,351.6809563066927,25.108985985160786,2.5296702390766654,29630.553586149996,1.3744453346668117,26.21413811840025,Tonga,Oceania,0.20228675775512137,113032.72093981871
1278,2022,5632.57582397759,1463.4299547970295,36.94891221745638,1.7215103867015387,721498.8620125055,0.4021072528497578,51.50750463101611,Trinidad and Tobago,Latin America and the Caribbean,0.09406059194915523,1400764.543305099
1279,2025,5478.908491343784,1267.6150041220244,37.432563891178916,1.5481863149216792,745638.3841714761,0.38325470188416366,52.15809263661189,Trinidad and Tobago,Latin America and the Caribbean,0.23221104971465534,1429573.71805441
1280,2030,5217.114179719705,2692.755152514437,39.3548639736191,1.43289365210223,755505.2143446007,0.3572829785614457,51.739169203738726,Trinidad and Tobago,Latin America and the Caribbean,0.23221104971465534,1460219.0680131894
1281,2035,4955.319868095641,4117.89530090685,41.277164056059405,1.3176009892827736,765372.0445177252,0.3323789747988207,51.337468068281105,Trinidad and Tobago,Latin America and the Caribbean,0.23221104971465534,1490864.4179719705
